Network,NTPminusSYS,SNTPminusSYS,Delay,RuntimeNTPOrder,PPStoUART,Sats
WiFi,5.918,-4.65,17.923,NTPfirst,246479.0,10
WiFi,3.757,-5.284,18.803,NTPfirst,224146.0,7
WiFi,6.173,-2.84,21.521,NTPfirst,282671.0,9
WiFi,2.741,-4.876,15.941,NTPfirst,280068.0,8
WiFi,3.195,-3.419,15.941,NTPfirst,251406.0,8
WiFi,2.982,-3.368,16.221,NTPfirst,237840.0,7
WiFi,0.617,-6.692,22.614,NTPfirst,198089.0,7
WiFi,3.284,-3.685,16.457,NTPfirst,251865.0,8
WiFi,5.029,-5.718,19.537,NTPfirst,242760.0,7
WiFi,3.193,-4.248,22.77,NTPfirst,249329.0,8
WiFi,4.506,-7.202,17.625,NTPfirst,263464.0,4
WiFi,3.517,-3.349,13.592,NTPfirst,200582.0,8
WiFi,2.588,-4.659,16.73,NTPfirst,259206.0,9
WiFi,2.921,-3.516,16.48,NTPfirst,247743.0,8
WiFi,4.76,-2.775,14.192,NTPfirst,283372.0,9
WiFi,0.572,-14.291,26.699,NTPfirst,238695.0,7
WiFi,3.69,-5.0,18.507,NTPfirst,262625.0,9
WiFi,3.874,-2.725,13.432,NTPfirst,264244.0,9
WiFi,1.966,-10.173,21.338,NTPfirst,248312.0,8
WiFi,1.013,-3.705,19.667,NTPfirst,211724.0,8
WiFi,4.211,-5.508,18.216,NTPfirst,273796.0,10
WiFi,5.813,-3.545,18.368,NTPfirst,249189.0,9
WiFi,3.228,-4.968,16.519,NTPfirst,259308.0,9
WiFi,2.994,-5.979,19.245,NTPfirst,222828.0,8
WiFi,3.377,-5.831,20.407,NTPfirst,223125.0,8
WiFi,7.196,-10.197,34.523,NTPfirst,303078.0,11
WiFi,3.904,-17.399,39.092,NTPfirst,266254.0,9
WiFi,3.693,-16.186,40.132,NTPfirst,260914.0,8
WiFi,3.215,-3.847,13.691,NTPfirst,241951.0,8
WiFi,3.085,-3.31,14.514,NTPfirst,344637.0,9
WiFi,3.141,,10.95,NTPfirst,298404.0,10
WiFi,2.497,-3.304,9.785,NTPfirst,271957.0,9
WiFi,3.22,-3.76,16.593,NTPfirst,273562.0,8
WiFi,5.684,-3.479,17.974,NTPfirst,266046.0,9
WiFi,7.503,-4.931,25.073,NTPfirst,265970.0,9
WiFi,3.958,-8.269,19.158,NTPfirst,287011.0,9
WiFi,2.745,-7.34,22.741,NTPfirst,267132.0,8
WiFi,4.101,-3.412,17.391,NTPfirst,260323.0,9
WiFi,4.451,-3.262,17.72,NTPfirst,287124.0,10
WiFi,5.084,-3.441,19.514,NTPfirst,245234.0,8
WiFi,4.736,-3.317,15.735,NTPfirst,233922.0,7
WiFi,3.409,-16.316,34.203,NTPfirst,270327.0,9
WiFi,3.764,-6.511,14.064,NTPfirst,261697.0,8
WiFi,3.64,-3.691,13.417,NTPfirst,294091.0,7
WiFi,6.043,-396.287,18.447,NTPfirst,307445.0,8
WiFi,4.375,-4.714,18.495,NTPfirst,247648.0,9
WiFi,4.729,-4.746,17.55,NTPfirst,219226.0,4
WiFi,3.742,-4.303,18.645,NTPfirst,276355.0,10
WiFi,3.853,-1.315,10.105,NTPfirst,324603.0,11
WiFi,1.936,-3.175,16.786,NTPfirst,303158.0,9
WiFi,1.929,-5.489,20.445,NTPfirst,323240.0,11
WiFi,3.214,-7.742,16.107,NTPfirst,312435.0,11
WiFi,3.905,-3.28,14.558,NTPfirst,296966.0,10
WiFi,3.687,-4.525,11.431,NTPfirst,306694.0,11
WiFi,5.429,-7.085,19.158,NTPfirst,267130.0,9
WiFi,2.844,-3.461,16.101,NTPfirst,286734.0,8
WiFi,4.754,-3.546,15.699,NTPfirst,278562.0,9
WiFi,4.178,-3.24,22.068,NTPfirst,267113.0,9
WiFi,3.051,-6.128,20.183,NTPfirst,296959.0,9
WiFi,2.969,-6.71,18.182,NTPfirst,274248.0,9
WiFi,3.516,-3.257,15.888,NTPfirst,265002.0,8
WiFi,6.869,-3.104,20.117,NTPfirst,278198.0,9
WiFi,2.57,-3.574,16.816,NTPfirst,235908.0,8
WiFi,0.313,-31.528,21.09,NTPfirst,241780.0,8
WiFi,3.853,-4.222,17.539,NTPfirst,307614.0,10
WiFi,5.545,-3.508,22.158,NTPfirst,265554.0,9
WiFi,4.06,-7.425,21.895,NTPfirst,275631.0,10
WiFi,3.46,-4.308,16.132,NTPfirst,239525.0,8
WiFi,-94.41,-231.349,382.204,NTPfirst,185491.0,7
WiFi,3.827,-9.651,14.81,NTPfirst,277120.0,10
WiFi,-1.111,-11.052,22.445,NTPfirst,307000.0,9
WiFi,3.594,-4.062,22.849,NTPfirst,237327.0,7
WiFi,4.531,-3.572,19.618,NTPfirst,225224.0,7
WiFi,4.327,-3.772,17.59,NTPfirst,275076.0,10
WiFi,-0.183,-6.706,23.969,NTPfirst,268099.0,9
WiFi,3.519,-4.718,15.84,NTPfirst,277476.0,9
WiFi,4.507,-4.564,25.011,NTPfirst,277706.0,9
WiFi,4.39,-5.553,19.031,NTPfirst,280605.0,9
WiFi,3.268,-5.203,17.046,NTPfirst,222064.0,8
WiFi,1.346,-6.035,14.601,NTPfirst,236682.0,7
WiFi,3.624,-3.289,13.004,NTPfirst,287829.0,10
WiFi,-1.46,,12.354,NTPfirst,253794.0,8
WiFi,3.027,-5.606,17.511,NTPfirst,268102.0,9
WiFi,1.594,-16.414,35.208,NTPfirst,258663.0,9
WiFi,3.131,-4.099,15.644,NTPfirst,258434.0,8
WiFi,1.262,-16.45,31.843,NTPfirst,319890.0,10
WiFi,5.515,-7.331,26.638,NTPfirst,308845.0,10
WiFi,1.275,-9.451,23.787,NTPfirst,286329.0,10
WiFi,2.666,-16.053,36.581,NTPfirst,308113.0,10
WiFi,34.386,31.914,10.628,NTPfirst,307242.0,10
WiFi,2.706,,17.383,NTPfirst,313744.0,11
WiFi,2.087,-4.524,15.893,NTPfirst,155447.0,9
WiFi,-21.362,,14.944,NTPfirst,214921.0,9
WiFi,4.442,-2.709,13.335,NTPfirst,221358.0,6
WiFi,-1.075,-17.885,32.188,NTPfirst,152848.0,8
WiFi,-1.614,,23.815,NTPfirst,128965.0,6
WiFi,0.507,-6.421,13.473,NTPfirst,133763.0,7
WiFi,0.914,-6.248,16.413,NTPfirst,145473.0,8
WiFi,-0.097,-8.698,19.714,NTPfirst,153454.0,8
WiFi,0.006,-8.68,19.433,NTPfirst,140782.0,8
WiFi,0.068,-8.191,15.147,NTPfirst,152593.0,8
WiFi,-0.12,-6.857,13.61,NTPfirst,145470.0,7
WiFi,-1.363,-16.947,30.738,NTPfirst,172831.0,9
WiFi,-2.239,-19.846,32.893,NTPfirst,154340.0,9
WiFi,-0.45,,15.283,NTPfirst,152054.0,8
WiFi,-0.224,-7.483,15.571,NTPfirst,133878.0,7
WiFi,-0.121,-7.041,15.307,NTPfirst,152111.0,8
WiFi,-0.243,-8.899,17.657,NTPfirst,160831.0,9
WiFi,1.112,-10.027,13.511,NTPfirst,161708.0,9
WiFi,-16.545,-22.033,11.569,NTPfirst,158700.0,10
WiFi,1.971,-8.097,20.384,NTPfirst,145466.0,8
WiFi,1.899,-8.321,19.992,NTPfirst,150959.0,9
WiFi,-0.107,-6.779,15.59,NTPfirst,151870.0,8
WiFi,0.766,-9.003,15.648,NTPfirst,142984.0,7
WiFi,0.615,-7.304,15.319,NTPfirst,143420.0,7
WiFi,1.588,-5.534,13.806,NTPfirst,148312.0,8
WiFi,1.942,-6.321,16.509,NTPfirst,162283.0,7
WiFi,3.796,-8.06,25.776,NTPfirst,171198.0,7
WiFi,5.388,-4.762,30.359,NTPfirst,198977.0,9
WiFi,0.032,-6.569,11.86,NTPfirst,185308.0,8
WiFi,0.41,-7.12,22.309,NTPfirst,174682.0,8
WiFi,1.078,-7.382,19.058,NTPfirst,184110.0,8
WiFi,1.244,-5.298,12.539,NTPfirst,185478.0,8
WiFi,2.027,-8.063,14.274,NTPfirst,175153.0,8
WiFi,1.48,-5.841,12.805,NTPfirst,171367.0,9
WiFi,2.707,-8.96,20.439,NTPfirst,176460.0,8
WiFi,0.653,-6.741,14.473,NTPfirst,173165.0,8
WiFi,-1.312,-19.497,16.643,NTPfirst,175247.0,9
WiFi,-24.008,-33.817,16.823,NTPfirst,124534.0,6
WiFi,0.252,-7.801,16.345,NTPfirst,155604.0,8
WiFi,-0.886,-7.239,17.039,NTPfirst,180679.0,10
WiFi,-0.589,-8.07,14.938,NTPfirst,163167.0,8
WiFi,-3.615,-15.914,27.914,NTPfirst,164254.0,8
WiFi,2.545,-6.643,17.991,NTPfirst,154760.0,8
WiFi,0.414,-7.558,15.041,NTPfirst,153466.0,7
WiFi,0.494,-7.12,24.767,NTPfirst,151396.0,8
WiFi,0.427,-6.348,13.094,NTPfirst,180560.0,7
WiFi,-2.548,-17.204,26.658,NTPfirst,171431.0,10
WiFi,-2.536,-17.513,27.315,NTPfirst,159499.0,8
WiFi,7.406,-3.164,19.463,NTPfirst,156644.0,9
WiFi,2.49,-1.988,17.803,NTPfirst,160616.0,9
WiFi,1.859,-6.529,19.047,NTPfirst,162192.0,9
WiFi,-0.332,-16.442,31.373,NTPfirst,160236.0,9
WiFi,1.216,-22.759,33.9,NTPfirst,153222.0,8
WiFi,0.597,-5.749,9.932,NTPfirst,135378.0,7
WiFi,0.545,-4.762,9.662,NTPfirst,123801.0,6
WiFi,-2.836,-15.112,21.22,NTPfirst,135805.0,7
WiFi,-1.959,-14.656,22.011,NTPfirst,162437.0,9
WiFi,2.518,-6.532,17.883,NTPfirst,144342.0,8
WiFi,,-7.678,,NTPfirst,144899.0,8
WiFi,-0.319,-4.831,12.255,NTPfirst,152286.0,8
WiFi,0.367,-4.746,11.206,NTPfirst,143938.0,7
WiFi,0.763,-8.171,16.127,NTPfirst,163851.0,9
WiFi,-2.394,-7.988,19.688,NTPfirst,158090.0,9
WiFi,16.59,-10.015,50.231,NTPfirst,153052.0,8
WiFi,0.438,-11.039,15.611,NTPfirst,157571.0,9
WiFi,1.731,-6.958,18.913,NTPfirst,149355.0,8
WiFi,,-8.679,,NTPfirst,144991.0,8
WiFi,-1.691,,21.275,NTPfirst,151013.0,8
WiFi,2.082,-22.66,19.033,NTPfirst,161711.0,9
WiFi,2.586,-6.624,17.943,NTPfirst,160953.0,9
WiFi,0.61,-5.159,11.102,NTPfirst,152887.0,8
WiFi,0.217,-6.542,15.449,NTPfirst,160811.0,9
WiFi,0.743,-7.024,17.11,NTPfirst,150894.0,8
WiFi,1.031,-6.984,15.292,NTPfirst,143042.0,8
WiFi,1.969,-4.002,13.661,NTPfirst,150989.0,8
WiFi,1.365,-8.552,19.445,NTPfirst,125299.0,6
WiFi,-1.486,-18.758,35.784,NTPfirst,155069.0,8
WiFi,-2.508,-16.575,27.48,NTPfirst,142959.0,8
WiFi,11.07,-219.334,181.001,NTPfirst,143636.0,7
WiFi,-52.57,-216.023,308.414,NTPfirst,142874.0,7
WiFi,1.512,-5.742,13.313,NTPfirst,152830.0,8
WiFi,0.379,-5.604,16.664,NTPfirst,163852.0,9
WiFi,-0.305,-8.85,20.1,NTPfirst,163089.0,9
WiFi,-2.487,-13.858,19.261,NTPfirst,139114.0,7
WiFi,2.059,-4.525,12.814,NTPfirst,154004.0,8
WiFi,0.171,-7.324,13.407,NTPfirst,71522.0,5
WiFi,-0.249,-6.641,14.589,NTPfirst,128752.0,6
WiFi,1.065,-19.572,36.739,NTPfirst,156454.0,9
WiFi,-0.519,-17.485,38.382,NTPfirst,161331.0,9
WiFi,1.573,-6.755,19.719,NTPfirst,156710.0,9
WiFi,4.177,-6.39,21.002,NTPfirst,194896.0,8
WiFi,0.469,-6.769,13.45,NTPfirst,191284.0,8
WiFi,-1.006,-13.54,18.169,NTPfirst,165164.0,8
WiFi,10.076,-3.166,36.17,NTPfirst,213854.0,6
WiFi,4.066,-3.604,14.528,NTPfirst,207729.0,6
WiFi,1.634,-11.301,21.946,NTPfirst,205175.0,6
WiFi,1.452,-4.547,18.087,NTPfirst,226729.0,8
WiFi,-0.224,-8.381,17.548,NTPfirst,169057.0,6
WiFi,3.39,-2.957,14.356,NTPfirst,216002.0,7
WiFi,3.619,-4.486,15.795,NTPfirst,209665.0,7
WiFi,0.851,-6.575,14.145,NTPfirst,109486.0,5
WiFi,-0.102,-6.155,14.24,NTPfirst,120879.0,5
WiFi,0.851,-6.676,14.745,NTPfirst,117672.0,5
WiFi,2.747,-14.512,31.162,NTPfirst,198086.0,8
WiFi,3.771,-14.247,31.661,NTPfirst,218206.0,8
WiFi,5.085,-3.756,17.666,NTPfirst,205111.0,8
WiFi,2.647,-3.635,16.384,NTPfirst,205285.0,8
WiFi,2.686,-14.866,36.558,NTPfirst,199425.0,6
WiFi,2.408,-14.309,34.3,NTPfirst,209496.0,7
WiFi,0.734,-6.827,16.934,NTPfirst,194834.0,7
WiFi,5.867,,14.999,NTPfirst,233511.0,9
WiFi,2.417,-3.865,15.237,NTPfirst,207753.0,8
WiFi,1.761,-10.936,18.913,NTPfirst,109443.0,5
WiFi,4.761,-10.522,18.466,NTPfirst,219005.0,6
WiFi,3.635,-1.371,12.525,NTPfirst,246800.0,8
WiFi,2.356,-4.862,16.926,NTPfirst,198096.0,6
WiFi,-0.544,-5.395,15.16,NTPfirst,193227.0,7
WiFi,-10.918,-16.787,11.281,NTPfirst,144237.0,5
WiFi,2.742,-6.004,19.369,NTPfirst,198096.0,6
WiFi,2.651,-9.955,19.41,NTPfirst,225041.0,7
WiFi,4.081,-2.113,21.55,NTPfirst,216295.0,6
WiFi,-0.879,-7.869,16.296,NTPfirst,156593.0,5
WiFi,3.44,-4.144,15.763,NTPfirst,252522.0,7
WiFi,3.398,-5.2,14.973,NTPfirst,224158.0,7
WiFi,4.036,-7.578,21.082,NTPfirst,224399.0,8
WiFi,4.101,-7.096,21.678,NTPfirst,215503.0,7
WiFi,-0.296,-5.687,28.549,NTPfirst,205527.0,6
WiFi,3.131,-7.323,17.69,NTPfirst,168330.0,4
WiFi,3.91,-3.342,13.685,NTPfirst,207320.0,6
WiFi,-0.472,-6.042,14.101,NTPfirst,109070.0,4
WiFi,4.007,-2.791,13.133,NTPfirst,244653.0,8
WiFi,2.677,-8.313,14.309,NTPfirst,215524.0,7
WiFi,5.136,-3.401,19.506,NTPfirst,205112.0,7
WiFi,3.641,-3.49,15.723,NTPfirst,228827.0,8
WiFi,5.905,-5.215,20.806,NTPfirst,204087.0,8
WiFi,4.212,-6.255,20.673,NTPfirst,203521.0,8
WiFi,-1.356,-20.876,36.808,NTPfirst,175810.0,7
WiFi,0.017,-6.748,15.408,NTPfirst,194135.0,9
WiFi,-0.014,-10.742,15.521,NTPfirst,168124.0,8
WiFi,-1.416,-6.428,11.796,NTPfirst,157247.0,7
WiFi,-1.585,-6.443,12.436,NTPfirst,155663.0,8
WiFi,-0.109,-9.998,11.637,NTPfirst,186827.0,8
WiFi,-1.718,-13.006,19.638,NTPfirst,183046.0,8
WiFi,5.266,-4.398,18.984,NTPfirst,221688.0,9
WiFi,-127.176,-245.159,385.756,NTPfirst,155384.0,6
WiFi,-1.073,-8.067,14.848,NTPfirst,172177.0,7
WiFi,0.365,-7.907,19.192,NTPfirst,166999.0,8
WiFi,4.215,-1.31,13.658,NTPfirst,199874.0,9
WiFi,1.17,-14.961,33.507,NTPfirst,198094.0,9
WiFi,2.649,-5.326,18.416,NTPfirst,189425.0,9
WiFi,7.389,-2.101,19.346,NTPfirst,198410.0,8
WiFi,-0.075,-131.13,119.335,NTPfirst,211483.0,10
WiFi,-26.448,-159.809,168.856,NTPfirst,175017.0,8
WiFi,-2.221,-10.197,18.14,NTPfirst,172108.0,8
WiFi,-2.362,-10.147,18.012,NTPfirst,173830.0,8
WiFi,-0.13,-7.903,19.243,NTPfirst,155210.0,7
WiFi,1.363,-10.313,27.589,NTPfirst,190483.0,7
WiFi,0.645,-6.909,14.486,NTPfirst,189178.0,6
WiFi,0.482,,9.89,NTPfirst,177510.0,7
WiFi,4.405,-2.55,11.54,NTPfirst,222420.0,8
WiFi,0.931,-8.458,18.802,NTPfirst,179897.0,6
WiFi,0.08,-6.261,14.42,NTPfirst,173763.0,7
WiFi,1.78,-13.342,23.585,NTPfirst,199558.0,6
WiFi,5.049,-5.763,16.602,NTPfirst,202696.0,8
WiFi,1.006,-11.903,19.262,NTPfirst,193232.0,7
WiFi,4.585,-14.288,16.654,NTPfirst,222081.0,8
WiFi,1.543,-4.905,12.824,NTPfirst,177605.0,7
WiFi,4.38,-1.8,13.509,NTPfirst,199921.0,7
WiFi,5.411,-4.524,12.498,NTPfirst,204833.0,8
WiFi,-1.832,-25.148,41.291,NTPfirst,194986.0,7
WiFi,-17.022,-207.307,160.028,NTPfirst,201764.0,7
WiFi,1.408,-7.225,19.047,NTPfirst,204306.0,8
WiFi,-1.785,-10.631,19.337,NTPfirst,194689.0,8
WiFi,3.309,-6.916,19.612,NTPfirst,222057.0,9
WiFi,2.558,-6.752,19.482,NTPfirst,209044.0,8
WiFi,2.759,-3.948,15.214,NTPfirst,201495.0,8
WiFi,0.749,-8.215,16.597,NTPfirst,79436.0,5
WiFi,-28.731,-19.278,79.068,NTPfirst,133201.0,7
WiFi,2.382,-6.719,24.321,NTPfirst,70027.0,5
WiFi,-79.773,-164.985,275.493,NTPfirst,124778.0,6
WiFi,-61.205,-126.99,240.988,NTPfirst,63826.0,5
WiFi,-52.34,-250.931,221.877,NTPfirst,124219.0,6
WiFi,-0.182,-6.721,15.754,NTPfirst,67186.0,5
WiFi,-0.306,-6.828,16.014,NTPfirst,123595.0,6
WiFi,0.42,-8.99,15.837,NTPfirst,69026.0,5
WiFi,1.551,-5.736,14.0,NTPfirst,124703.0,6
WiFi,-14.868,-24.837,22.62,NTPfirst,122318.0,6
WiFi,-81.778,-143.305,279.152,NTPfirst,67481.0,5
WiFi,-2.406,-13.118,21.034,NTPfirst,124024.0,6
WiFi,-3.737,-13.063,22.248,NTPfirst,123778.0,6
WiFi,-2.907,-16.0,28.203,NTPfirst,124011.0,6
WiFi,-0.028,-15.93,15.01,NTPfirst,126138.0,6
WiFi,1.391,-7.745,19.564,NTPfirst,119897.0,6
WiFi,0.616,-8.375,14.247,NTPfirst,124551.0,6
WiFi,-0.064,-19.486,41.014,NTPfirst,123967.0,6
WiFi,-2.19,-18.139,31.146,NTPfirst,123555.0,6
WiFi,-1.464,-13.205,25.506,NTPfirst,123540.0,6
WiFi,-0.181,-8.988,15.806,NTPfirst,67204.0,5
WiFi,-0.393,-16.991,34.548,NTPfirst,71779.0,5
WiFi,8.943,-0.005,17.347,NTPfirst,123741.0,6
WiFi,9.21,-0.335,18.483,NTPfirst,123818.0,6
WiFi,-1.695,-8.317,17.702,NTPfirst,125839.0,6
WiFi,-1.271,-9.939,16.792,NTPfirst,68836.0,5
WiFi,-2.508,-8.9,19.11,NTPfirst,64675.0,5
WiFi,-1.031,-9.657,16.43,NTPfirst,70404.0,5
WiFi,-1.677,-8.115,20.484,NTPfirst,126398.0,6
WiFi,0.957,,18.546,NTPfirst,69137.0,5
WiFi,-0.013,-6.781,15.653,NTPfirst,123971.0,6
WiFi,-3.83,-15.562,28.235,NTPfirst,125235.0,6
WiFi,-2.515,-15.843,27.64,NTPfirst,68584.0,5
WiFi,4.064,-17.253,45.934,NTPfirst,124615.0,6
WiFi,-34.867,-54.071,45.578,NTPfirst,73458.0,5
WiFi,2.724,-19.216,42.805,NTPfirst,69278.0,5
WiFi,-2.002,-12.065,18.995,NTPfirst,122908.0,6
WiFi,-2.053,-12.556,19.106,NTPfirst,124437.0,6
WiFi,1.336,-5.052,12.683,NTPfirst,77984.0,5
WiFi,-1.502,-8.298,15.906,NTPfirst,67175.0,5
WiFi,0.511,-9.148,12.989,NTPfirst,68330.0,5
WiFi,1.043,-6.61,20.847,NTPfirst,122510.0,6
WiFi,2.523,-6.772,17.972,NTPfirst,68346.0,5
WiFi,3.487,-5.052,16.517,NTPfirst,123243.0,6
WiFi,0.349,-6.314,15.588,NTPfirst,125141.0,6
WiFi,1.539,-6.335,15.161,NTPfirst,122392.0,6
WiFi,0.934,-4.705,13.428,NTPfirst,124186.0,6
WiFi,-1.407,-17.052,33.745,NTPfirst,122265.0,6
WiFi,-0.004,,15.791,NTPfirst,68526.0,5
WiFi,-0.653,-6.612,16.891,NTPfirst,123504.0,6
WiFi,-4.003,-11.225,16.119,NTPfirst,66936.0,5
WiFi,1.27,-5.965,14.779,NTPfirst,66384.0,5
WiFi,-1.725,-7.488,18.716,NTPfirst,125214.0,6
WiFi,-1.713,-17.004,31.923,NTPfirst,124349.0,6
WiFi,-4.36,-19.75,37.191,NTPfirst,67154.0,5
WiFi,-22.904,-237.126,214.702,NTPfirst,67069.0,4
WiFi,2.54,-7.024,17.851,NTPfirst,68398.0,4
WiFi,2.547,-6.568,18.375,NTPfirst,78429.0,5
WiFi,-0.491,-6.955,21.788,NTPfirst,130769.0,6
WiFi,0.707,-6.389,16.382,NTPfirst,129643.0,6
WiFi,-4.057,-12.092,18.774,NTPfirst,133950.0,6
WiFi,1.379,-6.388,14.409,NTPfirst,133176.0,6
WiFi,-0.237,-7.101,15.761,NTPfirst,131833.0,6
WiFi,-0.096,-3.823,9.034,NTPfirst,76925.0,4
WiFi,-25.532,-127.572,219.412,NTPfirst,69049.0,4
WiFi,0.506,-6.663,12.796,NTPfirst,124562.0,6
WiFi,1.499,-9.044,20.54,NTPfirst,122746.0,6
WiFi,-0.196,-6.74,15.841,NTPfirst,123652.0,6
WiFi,-0.013,-5.59,11.943,NTPfirst,124425.0,6
WiFi,1.258,-6.68,17.894,NTPfirst,122707.0,6
WiFi,0.334,-6.753,15.495,NTPfirst,123285.0,6
WiFi,0.919,,16.781,NTPfirst,119149.0,6
WiFi,0.566,-4.616,9.848,NTPfirst,124087.0,6
WiFi,0.559,-4.568,9.84,NTPfirst,66939.0,5
WiFi,1.467,-8.749,18.829,NTPfirst,123588.0,6
WiFi,-1.371,-8.114,22.354,NTPfirst,66598.0,5
WiFi,2.636,-6.618,20.255,NTPfirst,123434.0,6
WiFi,0.428,-8.007,14.506,NTPfirst,124612.0,6
WiFi,-9.068,-6.748,33.566,NTPfirst,66025.0,5
WiFi,0.671,,12.641,NTPfirst,123834.0,6
WiFi,0.3,-5.871,13.524,NTPfirst,122884.0,6
WiFi,0.838,-8.945,17.172,NTPfirst,123047.0,6
WiFi,2.638,-3.841,12.691,NTPfirst,124444.0,6
WiFi,0.288,-11.119,20.314,NTPfirst,123618.0,6
WiFi,-10.429,-6.433,36.709,NTPfirst,119554.0,6
WiFi,1.486,-6.662,15.731,NTPfirst,125347.0,6
WiFi,-94.388,-259.269,490.808,NTPfirst,123729.0,6
WiFi,-0.427,-7.949,15.188,NTPfirst,122809.0,6
WiFi,-3.086,-17.27,34.136,NTPfirst,126478.0,6
WiFi,-101.301,-200.002,509.029,NTPfirst,122655.0,6
WiFi,0.046,-6.035,14.646,NTPfirst,126576.0,6
WiFi,-12.511,-73.116,122.429,NTPfirst,67931.0,5
WiFi,-0.176,-16.625,29.411,NTPfirst,69158.0,4
WiFi,1.349,-6.435,21.116,NTPfirst,76672.0,4
WiFi,-2.323,-18.265,37.321,NTPfirst,68658.0,4
WiFi,-1.401,-18.86,40.246,NTPfirst,67270.0,4
WiFi,-0.889,-17.87,34.296,NTPfirst,80173.0,5
WiFi,0.012,-6.592,14.638,NTPfirst,64247.0,4
WiFi,2.165,-6.542,16.633,NTPfirst,79923.0,5
WiFi,-27.467,-175.145,149.412,NTPfirst,76123.0,4
WiFi,0.655,-13.667,27.248,NTPfirst,71025.0,5
WiFi,0.872,-7.878,19.818,NTPfirst,69848.0,5
WiFi,0.621,-4.635,9.851,NTPfirst,69474.0,5
WiFi,1.407,,11.485,NTPfirst,69257.0,5
WiFi,-98.884,-137.597,311.812,NTPfirst,72372.0,5
WiFi,-2.61,-13.984,25.974,NTPfirst,69655.0,5
WiFi,-0.003,-6.181,13.94,NTPfirst,70474.0,5
WiFi,0.497,-6.714,16.879,NTPfirst,69815.0,5
WiFi,-0.163,,15.728,NTPfirst,79178.0,5
WiFi,-0.175,-7.57,17.585,NTPfirst,72219.0,4
WiFi,0.486,-24.125,19.339,NTPfirst,73519.0,4
WiFi,1.823,-10.107,27.052,NTPfirst,69555.0,4
WiFi,-3.203,-15.341,27.792,NTPfirst,94254.0,5
WiFi,-0.708,-32.141,26.46,NTPfirst,65826.0,4
WiFi,1.416,-6.463,20.152,NTPfirst,124819.0,6
WiFi,0.522,-4.499,9.876,NTPfirst,78396.0,5
WiFi,0.563,-9.289,15.586,NTPfirst,69356.0,5
WiFi,-1.281,-8.066,13.246,NTPfirst,70420.0,5
WiFi,-0.815,-6.345,12.58,NTPfirst,68633.0,4
WiFi,-0.732,-19.339,31.325,NTPfirst,65750.0,4
WiFi,-0.106,-19.377,12.295,NTPfirst,77121.0,4
WiFi,-0.143,-7.714,15.825,NTPfirst,70146.0,4
WiFi,1.168,-7.19,20.582,NTPfirst,68669.0,5
WiFi,-0.222,-6.611,15.916,NTPfirst,63477.0,4
WiFi,2.141,-13.168,32.775,NTPfirst,78276.0,5
WiFi,1.642,-10.619,27.56,NTPfirst,68897.0,5
WiFi,-0.041,-7.023,14.985,NTPfirst,78279.0,5
WiFi,0.426,-6.289,15.371,NTPfirst,78032.0,5
WiFi,-0.559,-7.002,15.01,NTPfirst,70008.0,5
WiFi,-0.055,-7.04,15.297,NTPfirst,69190.0,4
WiFi,-0.77,-15.78,25.066,NTPfirst,70639.0,5
WiFi,-2.408,-18.879,28.623,NTPfirst,68439.0,5
WiFi,-5.639,-207.512,116.347,NTPfirst,70281.0,5
WiFi,1.014,-6.727,15.104,NTPfirst,73881.0,5
WiFi,-0.275,-9.547,20.816,NTPfirst,67062.0,5
WiFi,-0.211,-8.477,18.412,NTPfirst,65064.0,5
WiFi,-3.121,-17.559,28.826,NTPfirst,125955.0,6
WiFi,0.338,-7.719,16.703,NTPfirst,71395.0,5
WiFi,-3.857,,30.769,NTPfirst,71414.0,5
WiFi,-8.749,-171.737,138.858,NTPfirst,124619.0,6
WiFi,1.659,-9.177,21.324,NTPfirst,69536.0,5
WiFi,0.099,-15.89,31.175,NTPfirst,71053.0,5
WiFi,1.076,-6.552,20.889,NTPfirst,68616.0,5
WiFi,7.704,-1.881,18.795,NTPfirst,125817.0,6
WiFi,1.956,-7.143,19.097,NTPfirst,68590.0,5
WiFi,0.911,-10.418,21.626,NTPfirst,69665.0,5
WiFi,2.418,-6.731,22.822,NTPfirst,125543.0,6
WiFi,3.05,-8.057,21.909,NTPfirst,67794.0,5
WiFi,2.552,-6.742,17.806,NTPfirst,68727.0,5
WiFi,3.265,-10.212,21.258,NTPfirst,70494.0,5
WiFi,1.76,-4.779,13.406,NTPfirst,70238.0,5
WiFi,0.538,-8.375,14.261,NTPfirst,68809.0,5
WiFi,0.694,-7.358,19.727,NTPfirst,69925.0,5
WiFi,2.466,-6.652,17.503,NTPfirst,125357.0,6
WiFi,-0.352,-8.628,15.718,NTPfirst,127105.0,6
WiFi,-2.916,-16.147,28.415,NTPfirst,70034.0,5
WiFi,2.825,-7.576,19.66,NTPfirst,127381.0,6
WiFi,1.075,-6.501,17.762,NTPfirst,69614.0,5
WiFi,0.28,-7.681,17.4,NTPfirst,70827.0,5
WiFi,2.214,-7.595,24.657,NTPfirst,127571.0,6
WiFi,-1.213,-246.293,121.757,NTPfirst,72054.0,4
WiFi,-57.385,-196.322,234.048,NTPfirst,80229.0,5
WiFi,1.731,-10.716,19.942,NTPfirst,68627.0,4
WiFi,1.636,-9.397,20.502,NTPfirst,78822.0,5
WiFi,-0.619,-6.565,24.262,NTPfirst,68310.0,5
